en	hi	sat	src	kind	pos	flags	variants
meaning		ᱢᱟᱱᱮ	GATITOS	word			
means		ᱢᱟᱱᱮ	GATITOS	word			
meant		ᱢᱮᱱᱮ	GATITOS	word			
meanwhile		ᱱᱳᱭᱟᱛᱮ	GATITOS	word			
measure		ᱡᱚᱠᱷᱟ	GATITOS	word			
measures		ᱢᱟᱯ-ᱡᱳᱠ	GATITOS	word		hyphen:1	
Meat	माँस	ᱡᱤᱞ	Hembram/Category	word	body		
Medefaidrin		ᱢᱮᱰᱮᱯᱷᱭᱰᱨᱤᱱ	Hembram/Glossary	word			
medical		ᱢᱮᱰᱤᱠᱮᱞ	GATITOS	word			
medicine		ᱨᱟᱱ	GATITOS	word			
meditation		ᱛᱷᱮᱭᱟᱱ	GATITOS	word			
medium		ᱢᱮᱫᱤᱭᱟᱢ	GATITOS	word			
Medumba		ᱢᱮᱰᱩᱢᱵᱟ	Hembram/Glossary	word			
meet		ᱧᱟᱯᱟᱢ	GATITOS	word			
meeting		ᱧᱟᱯᱟᱢ	GATITOS	word			
Meitei Mayek		ᱢᱮᱭᱛᱤ ᱢᱟᱭᱮᱠ	Hembram/Glossary	word			
Meiteilon		ᱢᱮᱭᱴᱮᱭᱞᱚᱱ	GATITOS	word			
melt		ᱜᱞᱟᱳ	GATITOS	word			
memories		ᱩᱤᱩᱦᱟᱨ	GATITOS	word			
memory		ᱩᱣᱤᱹᱦᱨ	GATITOS	word			
Mende		ᱢᱮᱱᱰᱮ	Hembram/Glossary	word			
mental		ᱢᱮᱱᱴᱟᱞ	GATITOS	word			
Mentawai		ᱢᱮᱱᱴᱟᱣᱟᱭ	Hembram/Glossary	word			
mention		ᱥᱚᱫᱚᱨ	GATITOS	word			
mentioned		ᱧᱩᱛᱩᱢ ᱟᱱ	GATITOS	word			
mentor		ᱢᱟᱪᱮᱛ	GATITOS	word			
merchant		ᱵᱮᱯᱟᱨᱤᱭᱟᱹ	GATITOS	word			
mercy		ᱤᱠᱟ	GATITOS	word			
merely		ᱠᱚᱤ	GATITOS	word			
Meroitic		ᱢᱮᱨᱚᱤᱴᱤᱠ	Hembram/Glossary	word			
Meroitic Cursive		ᱢᱮᱨᱚᱭᱮᱴᱤᱠ ᱠᱚᱨᱥᱣ	Hembram/Glossary	word			
merry christmas		ᱢᱮᱨᱤ ᱠᱳᱨᱤᱥᱢᱟᱥ	GATITOS	word			
Meru		ᱢᱮᱨᱩ	Hembram/Glossary	word			
mess		ᱵᱷᱩᱞ	GATITOS	word			
message		ᱢᱮᱥᱮᱡᱽ	GATITOS	word			
messy		ᱡᱚᱵᱨᱟ	GATITOS	word			
metal		ᱢᱮᱲᱦᱮ	GATITOS	word			
Metaʼ		ᱢᱮᱴᱟ	Hembram/Glossary	word			
method		ᱯᱚᱫᱛᱷᱛᱤ	GATITOS	word			
Mexican Spanish		ᱢᱮᱠᱥᱤᱠᱟᱱ ᱥᱯᱮᱱᱤᱥ	Hembram/Glossary	word			
Mi'kmaq		ᱢᱤᱠᱢᱟᱠ	Hembram/Glossary	word			
mice		ᱪᱩᱴᱤᱭᱟ	GATITOS	word			
middle		ᱛᱟᱞᱟ	GATITOS	word			
Middle Dutch		ᱛᱟᱞᱟ ᱰᱚᱪ	Hembram/Glossary	word			
Middle English		ᱛᱟᱞᱟ ᱤᱝᱨᱟᱡᱤ	Hembram/Glossary	word			
Middle finger	बीच की उँगली	ᱥᱤᱫ ᱠᱟᱹᱴᱩᱵ	Hembram/Category	word	body	repaired:1	
Middle French		ᱛᱟᱞᱟ ᱯᱷᱨᱮᱸᱪ	Hembram/Glossary	word			
Middle High German		ᱛᱟᱞᱟ ᱦᱟᱭ ᱡᱟᱹᱨᱢᱟᱹᱱ	Hembram/Glossary	word			
Middle Irish		ᱛᱟᱞᱟ ᱤᱨᱤᱥ	Hembram/Glossary	word			
midnight		ᱛᱟᱞᱟᱧᱤᱫᱟᱹ	GATITOS	word			
might		ᱫᱟᱲᱤᱭᱟᱜ-ᱟ	GATITOS	word		hyphen:1	
mild		ᱨᱟᱣᱟᱞ	GATITOS	word			ᱠᱚᱤᱹᱧ ᱪᱩᱞᱩᱝ|GATITOS
milestone		ᱢᱮᱤᱞ ᱫᱷᱤᱨᱤ	GATITOS	word			
military		ᱢᱤᱞᱤᱴᱟᱨᱤ	GATITOS	word			
Milk	दूध	ᱛᱚᱣᱟ	Hembram/Category	word	food		ᱛᱳᱟᱹ|GATITOS
million		ᱢᱤᱫ ᱠᱩᱴᱤ	GATITOS	word			
Min Nan Chinese		ᱢᱤᱱ ᱱᱟᱱ ᱪᱟᱭᱱᱤᱡᱽ	Hembram/Glossary	word			
Minangkabau		ᱢᱤᱱᱟᱝᱠᱟᱵᱩ	Hembram/Glossary	word			
mind		ᱢᱚᱱ	GATITOS	word			ᱢᱚᱱᱮ|GATITOS
mindset		ᱢᱱᱮᱨᱮᱹᱵᱷᱟᱵᱱᱟ	GATITOS	word			
Mine		ᱤᱧᱟᱜ	Hembram/Glossary	word			ᱤᱧᱤᱡ|GATITOS
mingle		ᱡᱚᱹᱲ	GATITOS	word			
Mingrelian		ᱢᱤᱱᱜᱽᱨᱮᱞᱤᱭᱟᱹᱱ	Hembram/Glossary	word			
minor		ᱦᱯᱚᱱ	GATITOS	word			
Mint	पुदीना	ᱯᱩᱫᱱᱟᱹ	Hembram/Category	word	vegetable	repaired:1	
Minute	मिनट	ᱴᱤᱯᱤᱡ	Hembram/Category	word	time		ᱴᱤᱲᱤᱡ|GATITOS
minutes		ᱴᱤᱲᱤᱡ	GATITOS	word			
miracle		ᱪᱢᱛᱠᱟᱨ	GATITOS	word			
Mirandese		ᱢᱤᱨᱟᱱᱰᱤᱡᱽ	Hembram/Glossary	word			
mirror		ᱟᱨᱥᱤ	GATITOS	word			
miscellaneous		ᱢᱤᱥᱞᱮᱱᱤᱟᱥᱱᱤᱟᱥ	GATITOS	word			
mischievous		ᱢᱤᱥᱪᱤᱷᱤᱭᱟᱥ	GATITOS	word			
miserable		ᱟᱹᱰᱤ ᱱᱟᱯᱟᱭ	GATITOS	word			
misery		ᱟᱱᱟᱴ	GATITOS	word			
miss		ᱦᱤᱲᱤᱧ	GATITOS	word			ᱯᱩᱥᱠᱩᱡ|GATITOS
miss you		ᱟᱢ ᱩᱤᱸᱦᱟᱨ	GATITOS	word			
missing		ᱟᱱᱛᱹ	GATITOS	word		repaired:1	
mission		ᱠᱩᱨᱩᱢᱩᱴᱩ	GATITOS	word			
mist		ᱢᱤᱥᱴ	GATITOS	word			
mistake		ᱜᱞᱛᱤ	GATITOS	word			
Mizo		ᱢᱤᱡᱚ	Hembram/Glossary	word			ᱢᱤᱡᱳ|GATITOS
mobile		ᱨᱯᱲᱨᱱᱟ	GATITOS	word			
mock		ᱢᱚᱠ	GATITOS	word			
model		ᱢᱳᱰᱮᱞ	GATITOS	word			
moderate		ᱛᱟᱞᱟ-ᱢᱟᱞᱟ	GATITOS	word		hyphen:1	ᱛᱟᱞᱟ-ᱢᱟᱞᱟ ᱞᱮᱠᱟᱱᱟ|GATITOS
modern		ᱢᱰᱟᱨᱱ	GATITOS	word			
Modern Standard Arabic		ᱢᱚᱰᱮᱱ ᱥᱴᱟᱱᱰᱟᱨᱰ ᱟᱹᱨᱵᱤ	Hembram/Glossary	word			
modest		ᱢᱟᱱᱚᱛᱟᱱ	GATITOS	word			
Modi		ᱢᱚᱫᱤ	Hembram/Glossary	word			
Mohawk		ᱢᱚᱦᱟᱣᱟᱠ	Hembram/Glossary	word			
moist		ᱞᱚᱦᱚᱫ	GATITOS	word			
moisture		ᱢᱚᱤᱥᱴᱟᱨ	GATITOS	word			
Moksha		ᱢᱚᱠᱥᱷᱟ	Hembram/Glossary	word			
mold		ᱪᱟᱹᱪ	GATITOS	word			ᱪᱟᱹᱪᱟᱭ|GATITOS
Moldavian		ᱢᱚᱞᱰᱟᱵᱷᱤᱭᱟᱹᱱ	Hembram/Glossary	word			
mole		ᱛᱤᱞ	GATITOS	word			
mom		ᱟᱭᱳ	GATITOS	word			
moment		ᱚᱠᱛ	GATITOS	word			
Monday	सोमवार	ᱚᱛᱮ	Hembram/Category	word	calendar		ᱚᱛᱮ ᱢᱟᱦᱟ|GATITOS
money		ᱠᱟᱣᱰᱤ	GATITOS	word			
Mongo		ᱢᱚᱱᱜᱚ	Hembram/Glossary	word			
Mongolian		ᱢᱚᱱᱜᱚᱞᱤᱭᱟᱹᱱ	Hembram/Glossary	word			
monitor		ᱧᱮᱞᱛᱮ	GATITOS	word			
Monkey	बंदर	ᱦᱟᱹᱬᱩ	Hembram/Category	word	animal	repaired:1	ᱜᱟᱬᱤ|GATITOS
Montenegrin		ᱢᱚᱱᱴᱮᱱᱮᱜᱽᱨᱤᱱ	Hembram/Glossary	word			
Month	महीना	ᱪᱟᱸᱫᱚ	Hembram/Category	word	time		ᱢᱟᱦᱟ|GATITOS
mood		ᱵᱷᱟᱣ	GATITOS	word			ᱢᱚᱱᱮ|GATITOS
moody		ᱜᱚᱨᱚᱡ	GATITOS	word			
Moon		ᱢᱩᱱ	Hembram/Glossary	word			ᱪᱟᱹᱫᱳ|GATITOS
moral		ᱱᱤᱛᱤ	GATITOS	word			
more		ᱵᱟᱲᱛᱤ	GATITOS	word			
moreover		ᱱᱚᱭᱟᱠᱷᱱᱵᱮᱥᱤ	GATITOS	word			
Morisyen		ᱢᱚᱨᱤᱥᱭᱮᱱ	Hembram/Glossary	word			
morning		ᱥᱮᱛᱟᱜ	GATITOS	word			
Moroccan Arabic		ᱢᱚᱨᱚᱠᱟᱱ ᱟᱹᱨᱵᱤ	Hembram/Glossary	word			
mortgage		ᱢᱚᱨᱴᱜᱮᱡ	GATITOS	word			
Mossi		ᱢᱚᱥᱤ	Hembram/Glossary	word			
most		ᱡᱟᱹᱥᱛᱤ	GATITOS	word			ᱵᱟᱲᱛᱤ|GATITOS
mostly		ᱵᱮᱥᱤᱨ ᱵᱦᱟ	GATITOS	word			
Mother	माता	ᱟᱭᱚ	Hembram/Category	word	family		ᱟᱭᱳ|Hembram/OpenDict;ᱟᱭᱳ|Hembram/Glossary;ᱜᱚᱜᱚ|GATITOS;ᱟᱭᱳ|GATITOS
Mother in law	सास	ᱦᱚᱧᱦᱟᱨ ᱟᱭᱚ	Hembram/Category	word	family		ᱦᱚᱧᱦᱟᱨ ᱟᱭᱳ|Hembram/OpenDict;ᱦᱚᱧᱦᱟᱨ ᱟᱭᱳ|Hembram/Glossary
Mother's sister	मौसी	ᱠᱟᱹᱠᱤ	Hembram/Category	word	family	repaired:1	
motion		ᱪᱞᱟᱱ	GATITOS	word			
motivation		ᱢᱴᱤᱵᱷᱮᱥᱱ	GATITOS	word			
mountain		ᱵᱩᱨᱩ	GATITOS	word			
Mouse	चूहा	ᱪᱩᱴᱩ	Hembram/Category	word	animal		ᱪᱩᱴᱤᱭᱟ|GATITOS
Mouth	मुँह	ᱢᱚᱪᱟ	Hembram/Category	word	body		
move		ᱚᱪ	GATITOS	word			
movement		ᱱᱚᱲᱱ	GATITOS	word			
movie		ᱤᱱᱮᱢᱟ	GATITOS	word			
Mro		ᱢᱨᱚ	Hembram/Glossary	word			
mrs		ᱢᱤᱥᱮᱥ	GATITOS	word			
much		ᱵᱟᱲᱛᱤ	GATITOS	word			
mud		ᱞᱥᱫ	GATITOS	word			
Mud stuck to my right hand.		ᱡᱚᱡᱚᱢ ᱛᱤ ᱨᱮ ᱞᱚᱥᱚᱫ ᱞᱟᱴᱷᱟ ᱠᱟᱱᱟ ᱾	Hembram/Sentences	sentence			
mug		ᱢᱚᱜ	GATITOS	word			
Multani		ᱢᱩᱞᱛᱟᱱᱤ	Hembram/Glossary	word			
Multiple languages		ᱟᱭᱢᱟ ᱯᱟᱹᱨᱤ	Hembram/Glossary	word			
Mundang		ᱢᱩᱱᱰᱟᱹᱜᱽ	Hembram/Glossary	word			
muscle		ᱡᱟᱝ ᱡᱤᱞ	GATITOS	word			
Muscogee		ᱢᱩᱥᱠᱚᱜᱤ	Hembram/Glossary	word			
museum		ᱢᱤᱩᱥᱤᱭᱟᱢ	GATITOS	word			
mushroom		ᱳᱛᱸ	GATITOS	word			
music		ᱥᱮᱨᱮᱱᱧ	GATITOS	word			
Muslim Tat		ᱢᱩᱥᱞᱤᱢ ᱴᱟᱴ	Hembram/Glossary	word			
must		ᱮᱠᱟᱞ	GATITOS	word			ᱮᱠᱟᱞᱛᱮ|GATITOS
Mustard	सरसों	ᱛᱩᱲᱤ	Hembram/Category	word	food		
Mustard oil	सरसों का तेल	ᱛᱩᱲᱤ ᱥᱩᱱᱩᱢ	Hembram/Category	word	food		
mute		ᱛᱷᱤᱨ-ᱛᱷᱟᱨ	GATITOS	word		hyphen:1	
Mutton	मटन	ᱢᱮᱨᱚᱢ ᱡᱤᱞ	Hembram/Category	word	food		
mutual		ᱵᱟᱫᱟᱭᱟᱱᱹᱜᱮ	GATITOS	word		repaired:1	
My		ᱤᱧᱟᱜ	Hembram/Glossary	word			
My dear		ᱫᱩᱞᱚᱲᱤᱭᱟ	GATITOS	word			
my friend		ᱤᱧᱤ ᱜᱟᱛᱮ	GATITOS	word			
My hovercraft is full of eels		ᱤᱱᱟᱦᱹ ᱡᱟᱦᱟᱡ ᱜᱟᱰᱤ ᱫᱚ ᱠᱩᱪᱞᱟ ᱦᱟᱠᱳ ᱛᱮᱠᱳ ᱯᱮᱨᱮᱱᱡ ᱠᱟᱱᱟ	GATITOS	word		longer-than-source	
my love		ᱤᱧᱮᱜ ᱫᱩᱞᱟᱹᱲ	GATITOS	word			
My mother planted plants in the garden.		ᱤᱧ ᱜᱚ ᱱᱚᱶᱟ ᱵᱟᱲᱜᱮ ᱨᱮ ᱫᱟᱨᱮ ᱨᱚᱦᱚᱭ ᱠᱟᱜᱼᱟᱭ ᱾	Hembram/Sentences	sentence		longer-than-source	
my name is		ᱤᱧᱟᱜ ᱧᱩᱛᱩᱢ	GATITOS	word			
My name is Bisu.		ᱤᱧᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱵᱤᱥᱩ ᱠᱟᱱᱟ ᱾	Hembram/Sentences	sentence		longer-than-source	
My name is Raghunath.		ᱤᱧᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱨᱟᱹᱜᱷᱩᱱᱟᱛᱷ ᱠᱟᱱᱟ ᱾	Hembram/Sentences	sentence		longer-than-source	
My name is Sagun.		ᱤᱧᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱥᱟᱹᱜᱩᱱ ᱠᱟᱱᱟ ᱾	Hembram/Sentences	sentence		longer-than-source	
my pleasure		ᱤᱧ ᱤᱧᱤ ᱠᱩᱥᱤᱭᱮᱱᱟ	GATITOS	word			
Myanmar		ᱢᱭᱟᱢᱟᱨ	Hembram/Glossary	word			
Myanmar Language		ᱢᱭᱟᱱᱢᱟᱨ ᱯᱟᱹᱨᱤ	Hembram/Glossary	word			
Myene		ᱢᱟᱭᱤᱱ	Hembram/Glossary	word			
Myna	मैना	ᱠᱤᱥᱱᱤ	Hembram/Category	word	bird		
Myself		ᱤᱧ ᱜᱮ	Hembram/Glossary	word			ᱤᱧ|GATITOS
mysterious		ᱢᱤᱥᱴᱚᱨᱤᱭᱟᱥ	GATITOS	word			
mystery		ᱩᱠᱩᱱᱟᱹ	GATITOS	word			
myth		ᱢᱤᱛᱷ	GATITOS	word			
Māori		ᱢᱟᱣᱨᱤ	Hembram/Glossary	word			
Nabataean		ᱱᱟᱹᱵᱟᱹᱴᱟᱤᱭᱟᱹᱱ	Hembram/Glossary	word			
Nail	नाखून	ᱨᱟᱢᱟ	Hembram/Category	word	body		
naive		ᱱᱟᱯᱟᱭ	GATITOS	word			
Najdi Arabic		ᱱᱟᱡᱫᱤ ᱟᱹᱨᱵᱤᱠ	Hembram/Glossary	word			
Nama		ᱱᱟᱢᱟ	Hembram/Glossary	word			
name	नाम	ᱧᱩᱛᱩᱢ	GATITOS	word			
Nandinagari		ᱱᱟᱹᱱᱫᱤᱱᱟᱜᱤᱨᱤ	Hembram/Glossary	word			
narrative		ᱞᱮᱤᱞᱮᱠᱟᱱ	GATITOS	word			
narrow		ᱱᱟᱱᱦᱟ	GATITOS	word			
Nastaliq		ᱱᱟᱥᱴᱟᱞᱤᱠ	Hembram/Glossary	word			
nasty		ᱟᱰᱤ ᱵᱟᱲᱤᱜ	GATITOS	word			
national		ᱡᱟᱛᱤᱜᱚᱛ	GATITOS	word			
nationality		ᱡᱟᱛᱤ	GATITOS	word			
native		ᱱᱮᱛᱤᱵ	GATITOS	word			
natural		ᱯᱨᱳᱠᱤᱛᱤ	GATITOS	word			
nature		ᱥᱤᱨᱡᱚᱱ	GATITOS	word			
Nauru		ᱱᱟᱩᱨᱩ	Hembram/Glossary	word			
nausea		ᱩᱞᱚ	GATITOS	word			
Navajo		ᱱᱟᱣᱟᱡᱚ	Hembram/Glossary	word			
Navel	नाभि	ᱵᱩᱠᱟᱹ	Hembram/Category	word	body	repaired:1	
Naxi Geba		ᱱᱟᱠᱥᱤ ᱜᱮᱵᱟ	Hembram/Glossary	word			
Ndonga		ᱰᱚᱱᱜᱟ	Hembram/Glossary	word			
Neapolitan		ᱱᱤᱭᱟᱯᱚᱞᱤᱴᱟᱱ	Hembram/Glossary	word			
near		ᱥᱩᱨ	GATITOS	word			
nearby		ᱥᱳᱨ ᱨᱮ	GATITOS	word			
nearly		ᱥᱚᱨ ᱨᱮᱱᱟ	GATITOS	word			
neat		ᱥᱟᱯᱷᱟ	GATITOS	word			ᱯᱷᱟᱹᱨᱪᱟᱹ|GATITOS
necessary		ᱞᱟᱠᱛᱤ	GATITOS	word			ᱞᱟᱜᱛᱤᱭᱟᱜ|GATITOS
Neck	गर्दन	ᱦᱚᱴᱚᱜᱽ	Hembram/Category	word	body		ᱦᱚᱴᱹ|GATITOS
necklace		ᱦᱟᱨ	GATITOS	word			
need		ᱞᱟᱹᱠᱛᱤ	GATITOS	word			
negative		ᱵᱟᱝᱟᱭ	GATITOS	word			
neglect		ᱵᱟᱛᱤᱞ	GATITOS	word			
negotiate		ᱱᱮᱜᱚᱥᱤᱭᱮᱴ	GATITOS	word			
neighbor		ᱯᱚᱲᱹᱥᱤ	GATITOS	word			
neighborhood		ᱯᱩᱨᱥᱤ	GATITOS	word			
neither		ᱟᱰᱮ-ᱯᱟᱥᱮ	GATITOS	word		hyphen:1	
Nepali		ᱱᱮᱯᱟᱯᱤ	Hembram/Glossary	word			
nephew		ᱦᱚᱢᱚᱱ ᱠᱚᱲᱟ	GATITOS	word			
nerd		ᱱᱮᱨᱰ	GATITOS	word			
nervous		ᱩᱫᱮᱥ	GATITOS	word			
nest		ᱛᱩᱠᱳ	GATITOS	word			
net		ᱡᱟᱞᱤ	GATITOS	word			
network		ᱱᱮᱴᱚᱭᱟᱠ	GATITOS	word			
neutral		ᱥᱚᱢᱟᱱ	GATITOS	word			
never		ᱛᱤᱥ ᱦᱚᱸ ᱵᱟᱝ	GATITOS	word		longer-than-source	
never give up		ᱵᱟᱝ ᱮᱢ ᱫᱚᱦᱚᱭᱟ	GATITOS	word			
never mind		ᱡᱟᱦᱟᱱᱟᱜ	GATITOS	word			ᱟᱞᱚᱢ ᱢᱚᱱᱮᱭᱟ|GATITOS
nevermind		ᱟᱞᱢ ᱢᱱᱮᱭᱟ	GATITOS	word			
nevertheless		ᱮᱱᱛᱮ ᱨᱮᱦᱚᱸ	GATITOS	word			
new		ᱱᱟᱣᱟ	GATITOS	word			
New Tai Lue		ᱱᱟᱶᱟ ᱛᱟᱭ ᱞᱣᱮ	Hembram/Glossary	word			
Newa		ᱱᱮᱣᱟ	Hembram/Glossary	word			
Newari		ᱱᱮᱣᱟᱨᱤ	Hembram/Glossary	word			
news		ᱠᱷᱵᱨ	GATITOS	word			
next		ᱯᱚᱨᱮ	GATITOS	word			
next to		ᱥᱳᱨ ᱨᱣ	GATITOS	word			
Ngambay		ᱱᱟᱢᱵᱮ	Hembram/Glossary	word			
Ngiemboon		ᱱᱤᱭᱟᱹᱱᱵᱩᱱ	Hembram/Glossary	word			
Ngomba		ᱜᱚᱢᱵᱟ	Hembram/Glossary	word			
Nheengatu		ᱱᱷᱤᱱᱜᱟᱴᱩ	Hembram/Glossary	word			
Nias		ᱱᱤᱭᱟᱥ	Hembram/Glossary	word			
nice		ᱱᱟᱯᱟᱭ	GATITOS	word			
nice to meet you		ᱟᱢ ᱛᱩᱞᱩᱡ ᱧᱟᱯᱟᱢ ᱠᱮᱛᱮᱜ ᱨᱟᱹᱥᱠᱟᱧ ᱵᱷᱩᱡᱷᱮᱣ ᱠᱮᱫᱟ	GATITOS	word		longer-than-source	
niece		ᱜᱳᱝᱜᱚᱛ ᱠᱩᱲᱤ	GATITOS	word			
Nigerian Pidgin		ᱱᱟᱭᱡᱮᱨᱤᱭᱟᱹᱱ ᱯᱤᱰᱜᱤᱱ	Hembram/Glossary	word			
night		ᱧᱤᱸᱫᱟᱹ	GATITOS	word			
nightmare		ᱵᱟᱲᱤᱡ ᱠᱩᱠᱢᱩ	GATITOS	word			
nine	नौ	ᱟᱨᱮᱞ	Hembram/Numerals	numeral	num		
nineteen	उन्नीस	ᱜᱮᱞ ᱟᱨᱮᱞ	Hembram/Numerals	numeral	num		
ninety	नब्बे	ᱟᱨᱮᱞ ᱜᱮᱞ	Hembram/Numerals	numeral	num		
ninety eight	अट्ठानवे	ᱟᱨᱮᱞ ᱜᱮᱞ ᱤᱨᱟᱹᱞ	Hembram/Numerals	numeral	num	repaired:1	
ninety five	पंचानवे	ᱟᱨᱮᱞ ᱜᱮᱞ ᱢᱚᱸᱬᱮ	Hembram/Numerals	numeral	num		
ninety four	चौरानवे	ᱟᱨᱮᱞ ᱜᱮᱞ ᱯᱩᱱ	Hembram/Numerals	numeral	num		
ninety nine	निन्यानवे	ᱟᱨᱮᱞ ᱜᱮᱞ ᱟᱨᱮᱞ	Hembram/Numerals	numeral	num		
ninety one	इक्यानवे	ᱟᱨᱮᱞ ᱜᱮᱞ ᱢᱤᱫ	Hembram/Numerals	numeral	num		
ninety seven	सत्तानवे	ᱟᱨᱮᱞ ᱜᱮᱞ ᱮᱭᱟᱭ	Hembram/Numerals	numeral	num		
ninety six	छियानवे	ᱟᱨᱮᱞ ᱜᱮᱞ ᱛᱩᱨᱩᱭ	Hembram/Numerals	numeral	num		
ninety three	तिरानवे	ᱟᱨᱮᱞ ᱜᱮᱞ ᱯᱮ	Hembram/Numerals	numeral	num		
ninety two	बानवे	ᱟᱨᱮᱞ ᱜᱮᱞ ᱵᱟᱨ	Hembram/Numerals	numeral	num		
Niuean		ᱱᱤᱣᱮᱱ	Hembram/Glossary	word			
No	नहीं	ᱵᱟᱝ	GATITOS	word			
No linguistic content		ᱚᱠᱟ ᱯᱟᱹᱨᱥᱤ ᱵᱟᱹᱱᱩᱜᱼᱟ	Hembram/Glossary	word			
no problem		ᱮᱴᱠᱮᱸᱴᱚᱲᱮ ᱵᱟᱱᱩᱜ-ᱟ	GATITOS	word		hyphen:1	
no way		ᱵᱟᱝ ᱦᱭᱟᱟᱳᱹ	GATITOS	word			
nobody		ᱚᱠᱭ ᱦ ᱵᱟᱝ	GATITOS	word		longer-than-source	
Nogai		ᱱᱚᱜᱟᱭ	Hembram/Glossary	word			
noise		ᱟᱭᱟᱡ	GATITOS	word			
noisy		ᱟᱳᱭᱟᱡ	GATITOS	word			
none		ᱵᱟᱱᱝ	GATITOS	word			
noon		ᱛᱤᱠᱤᱱ ᱵᱮᱲᱟ	GATITOS	word			
nope		ᱵᱟᱝ	GATITOS	word			
nor		ᱵᱟᱝ	GATITOS	word			
normal		ᱱᱚᱨᱢᱟᱞ	GATITOS	word			
north		ᱩᱛᱳᱨ	GATITOS	word			
North Ndebele		ᱮᱛᱚᱢ ᱱᱮᱵᱮᱞᱮ	Hembram/Glossary	word			
Northern Frisian		ᱮᱛᱚᱢ ᱯᱷᱨᱤᱥᱤᱭᱟᱱ	Hembram/Glossary	word			
Northern Luri		ᱮᱛᱚᱢ ᱯᱩᱨᱤ	Hembram/Glossary	word			
Northern Sami		ᱮᱛᱚᱢ ᱥᱟᱢᱤ	Hembram/Glossary	word			
Northern Sotho		ᱮᱛᱚᱢ ᱥᱚᱛᱷᱚ	Hembram/Glossary	word			
Norwegian		ᱱᱚᱨᱣᱮᱭᱟᱹᱱ	Hembram/Glossary	word			
Norwegian Bokmål		ᱱᱚᱨᱣᱮᱭᱟᱹᱱ ᱵᱚᱠᱢᱟᱞ	Hembram/Glossary	word			
Norwegian Nynorsk		ᱱᱚᱨᱣᱮᱭᱟᱹᱱ ᱱᱟᱭᱱᱟᱨᱥᱠ	Hembram/Glossary	word			
Nose	नाक	ᱢᱩᱸ	Hembram/Category	word	body		ᱢᱩ|Hembram/OpenDict;ᱢᱩ|Hembram/Glossary;ᱢᱩ|GATITOS
nostalgic		ᱫᱤᱥᱟᱨᱩᱳᱭᱟᱲ	GATITOS	word			
not		ᱵᱟᱝ	GATITOS	word			
not at all		ᱮᱠᱟᱞ ᱜᱮ ᱵᱟᱝ	GATITOS	word			
not bad		ᱵᱟᱝ ᱵᱷᱟᱜᱮ	GATITOS	word			
Not now		ᱱᱤᱛᱫᱚ ᱵᱟᱝ	GATITOS	word			
not yet		ᱱᱤᱛ ᱦᱟᱵᱤᱜ ᱫᱚ ᱵᱟᱝ	GATITOS	word		longer-than-source	
note		ᱚᱞᱛᱮᱱ	GATITOS	word			
noted		ᱚᱞ ᱫᱦᱚ	GATITOS	word			
nothing		ᱪᱮᱫ ᱜᱮ ᱵᱟᱝ	GATITOS	word		longer-than-source	
notice		ᱰᱟᱹᱨᱣᱟᱹᱜ	GATITOS	word		repaired:2	
noticed		ᱧᱮᱧᱟᱢ	GATITOS	word			
Noun		ᱧᱩᱱᱩᱢ	Hembram/Glossary	word			
nouns		ᱧᱩᱛᱩᱢ-ᱟᱱᱟ	GATITOS	word		hyphen:1	
novel		ᱯᱛᱵ	GATITOS	word			
November	नवंबर	ᱱᱚᱵᱷᱮᱢᱵᱚᱨ	Hembram/Category	word	calendar		ᱱᱚᱵᱷᱮᱢᱵᱨ ᱪᱟᱹᱱᱫᱚ|GATITOS
Novial		ᱱᱚᱣᱤᱭᱟᱞ	Hembram/Glossary	word			
Now		ᱱᱤᱛᱚᱜ	Hembram/Glossary	word			ᱧᱤᱛ|GATITOS
nowadays		ᱱᱤᱭᱟᱫᱤᱱ ᱠᱚ	GATITOS	word			
Nuer		ᱱᱩᱮᱨ	Hembram/Glossary	word			
nuisance		ᱱᱩᱥᱮᱥᱟᱱ	GATITOS	word			
null		ᱱᱚᱞ	GATITOS	word			
numb		ᱚᱥᱟᱲ	GATITOS	word			
number		ᱮᱞᱮᱞ	GATITOS	word			
nurse		ᱥᱮᱵᱟᱭᱤᱡ	GATITOS	word			
nut		ᱱᱩᱴ	GATITOS	word			
nutmeg		ᱡᱟᱭᱯᱷᱞ	GATITOS	word			
nutrition		ᱯᱩᱥᱴᱤ	GATITOS	word			
Nyamwezi		ᱱᱭᱟᱢᱣᱮᱡᱤ	Hembram/Glossary	word			
Nyanja		ᱱᱭᱟᱱᱡᱟ	Hembram/Glossary	word			
Nyankole		ᱱᱭᱟᱱᱠᱚᱞᱮ	Hembram/Glossary	word			
Nyasa Tonga		ᱱᱭᱟᱥᱟ ᱴᱚᱱᱜᱟ	Hembram/Glossary	word			
Nyiakeng Puachue Hmong		ᱱᱟᱭᱟᱠᱮᱝᱜ ᱯᱩᱣᱟᱪᱷᱮ ᱦᱚᱝ	Hembram/Glossary	word			
Nyoro		ᱱᱭᱚᱨᱚ	Hembram/Glossary	word			
Nzima		ᱡᱤᱢᱟ	Hembram/Glossary	word			
